"student_id","site_id","year","frpm","snap","wic","tanf"
"ST05554","S046",2022,1,0,0,0
"ST05559","S046",2022,1,0,0,0
"ST05560","S046",2022,0,0,0,0
"ST05593","S046",2022,0,0,0,0
"ST05594","S046",2022,1,0,0,0
"ST05597","S046",2022,0,1,0,0
"ST05604","S046",2022,0,0,0,0
"ST05633","S046",2022,0,0,0,0
"ST05645","S046",2022,1,1,1,0
"ST05650","S046",2022,0,0,0,0
"ST05361","S046",2023,0,0,1,0
"ST05364","S046",2023,0,0,0,0
"ST05366","S046",2023,1,0,0,0
"ST05367","S046",2023,0,0,1,0
"ST05380","S046",2023,0,0,0,0
"ST05381","S046",2023,0,0,0,0
"ST05383","S046",2023,0,0,0,0
"ST05387","S046",2023,1,0,0,0
"ST05389","S046",2023,0,0,1,0
"ST05394","S046",2023,1,0,1,0
"ST05398","S046",2023,1,0,0,0
"ST05402","S046",2023,0,0,0,0
"ST05405","S046",2023,0,1,0,0
"ST05409","S046",2023,0,1,1,0
"ST05410","S046",2023,0,1,0,0
"ST05416","S046",2023,0,1,1,0
"ST05420","S046",2023,0,0,0,0
"ST05421","S046",2023,1,0,0,0
"ST05424","S046",2023,0,1,0,0
"ST05426","S046",2023,1,1,1,0
"ST05430","S046",2023,1,0,1,1
"ST05434","S046",2023,0,1,0,0
"ST05438","S046",2023,1,0,0,0
"ST05440","S046",2023,1,1,1,0
"ST05454","S046",2023,1,0,0,0
"ST05455","S046",2023,1,0,0,0
"ST05459","S046",2023,1,1,0,0
"ST05461","S046",2023,1,0,0,0
"ST05463","S046",2023,0,0,0,0
"ST05469","S046",2023,1,1,0,0
"ST05472","S046",2023,0,0,0,0
"ST05476","S046",2023,0,0,1,0
"ST05478","S046",2023,0,0,0,0
"ST05484","S046",2023,1,0,0,0
"ST05486","S046",2023,0,0,1,0
"ST05487","S046",2023,1,0,1,0
"ST05496","S046",2023,0,1,0,0
"ST05499","S046",2023,0,0,1,0
"ST05500","S046",2023,0,0,0,0
"ST05504","S046",2023,0,0,0,0
"ST05507","S046",2023,1,1,1,0
"ST05509","S046",2023,0,0,1,0
"ST05522","S046",2023,1,0,0,0
"ST05529","S046",2023,1,0,0,0
"ST05537","S046",2023,0,1,1,0
"ST05540","S046",2023,1,0,0,0
"ST05541","S046",2023,0,1,1,0
"ST05544","S046",2023,1,0,0,0
"ST05547","S046",2023,0,1,0,0
"ST05548","S046",2023,1,1,1,0
"ST05552","S046",2023,1,1,0,0
"ST05599","S046",2023,1,1,1,0
"ST05601","S046",2023,1,1,1,0
"ST05616","S046",2023,1,1,0,0
"ST05618","S046",2023,0,0,0,0
"ST05624","S046",2023,0,0,0,0
"ST05627","S046",2023,0,0,1,0
"ST05643","S046",2023,0,0,0,0
"ST05649","S046",2023,1,1,1,0
"ST05652","S046",2023,1,1,0,0
"ST05360","S046",2024,0,0,0,0
"ST05365","S046",2024,1,1,0,0
"ST05369","S046",2024,0,0,0,0
"ST05370","S046",2024,1,0,0,0
"ST05371","S046",2024,1,0,1,0
"ST05372","S046",2024,0,0,0,0
"ST05385","S046",2024,0,1,1,0
"ST05386","S046",2024,0,1,0,0
"ST05391","S046",2024,0,0,0,0
"ST05396","S046",2024,0,0,0,0
"ST05399","S046",2024,0,1,0,0
"ST05400","S046",2024,0,1,0,0
"ST05401","S046",2024,0,0,0,0
"ST05415","S046",2024,1,0,1,0
"ST05423","S046",2024,0,0,0,0
"ST05428","S046",2024,0,0,0,0
"ST05431","S046",2024,0,1,0,0
"ST05432","S046",2024,0,0,1,0
"ST05435","S046",2024,0,1,1,0
"ST05437","S046",2024,0,1,0,0
"ST05443","S046",2024,1,0,0,0
"ST05445","S046",2024,1,1,1,0
"ST05447","S046",2024,1,0,0,0
"ST05449","S046",2024,0,1,1,0
"ST05457","S046",2024,0,0,0,0
"ST05465","S046",2024,1,0,0,0
"ST05466","S046",2024,0,1,0,0
"ST05467","S046",2024,0,0,0,0
"ST05483","S046",2024,0,0,0,0
"ST05489","S046",2024,0,1,1,0
"ST05493","S046",2024,1,1,1,0
"ST05495","S046",2024,0,1,0,0
"ST05498","S046",2024,1,0,1,0
"ST05501","S046",2024,0,0,0,0
"ST05503","S046",2024,0,1,0,0
"ST05505","S046",2024,1,1,0,0
"ST05508","S046",2024,1,0,0,0
"ST05515","S046",2024,1,1,1,0
"ST05517","S046",2024,1,0,1,0
"ST05524","S046",2024,0,0,0,0
"ST05538","S046",2024,0,0,0,0
"ST05539","S046",2024,1,0,0,0
"ST05542","S046",2024,0,0,0,0
"ST05549","S046",2024,0,1,0,0
"ST05550","S046",2024,1,0,0,0
"ST05556","S046",2024,1,1,1,0
"ST05558","S046",2024,0,0,1,0
"ST05595","S046",2024,1,1,0,0
"ST05617","S046",2024,1,0,0,0
"ST05620","S046",2024,0,0,0,0
"ST05621","S046",2024,1,0,0,0
"ST05623","S046",2024,0,0,0,0
"ST05625","S046",2024,0,0,0,0
"ST05626","S046",2024,0,1,0,0
"ST05628","S046",2024,1,1,1,0
"ST05634","S046",2024,0,0,0,0
"ST05651","S046",2024,1,1,1,0
"ST05368","S046",2025,1,1,1,0
"ST05373","S046",2025,1,1,0,0
"ST05374","S046",2025,0,1,0,0
"ST05375","S046",2025,0,1,1,0
"ST05376","S046",2025,0,0,0,0
"ST05377","S046",2025,0,0,0,0
"ST05378","S046",2025,0,0,0,0
"ST05379","S046",2025,0,1,1,0
"ST05392","S046",2025,0,0,1,0
"ST05393","S046",2025,1,1,1,0
"ST05395","S046",2025,0,0,0,0
"ST05403","S046",2025,1,0,0,0
"ST05407","S046",2025,0,0,1,0
"ST05411","S046",2025,0,0,0,0
"ST05412","S046",2025,0,0,0,0
"ST05418","S046",2025,0,0,0,0
"ST05425","S046",2025,1,1,1,0
"ST05429","S046",2025,0,0,1,0
"ST05433","S046",2025,0,1,1,0
"ST05450","S046",2025,0,0,0,0
"ST05453","S046",2025,0,0,0,0
"ST05456","S046",2025,0,0,0,0
"ST05458","S046",2025,0,0,0,0
"ST05460","S046",2025,0,0,0,0
"ST05464","S046",2025,0,1,1,0
"ST05468","S046",2025,1,0,1,0
"ST05473","S046",2025,0,0,0,0
"ST05474","S046",2025,1,1,1,0
"ST05475","S046",2025,0,1,1,0
"ST05479","S046",2025,1,0,0,0
"ST05482","S046",2025,0,0,0,0
"ST05485","S046",2025,1,0,0,0
"ST05488","S046",2025,1,1,1,0
"ST05490","S046",2025,1,0,0,0
"ST05502","S046",2025,1,0,0,0
"ST05506","S046",2025,1,1,0,0
"ST05510","S046",2025,1,1,1,0
"ST05511","S046",2025,0,1,0,0
"ST05512","S046",2025,0,0,0,0
"ST05518","S046",2025,0,0,0,0
"ST05521","S046",2025,1,1,0,0
"ST05526","S046",2025,1,0,0,0
"ST05527","S046",2025,0,1,1,0
"ST05532","S046",2025,0,0,0,0
"ST05535","S046",2025,1,0,0,0
"ST05553","S046",2025,0,0,0,0
"ST05555","S046",2025,1,0,0,0
"ST05557","S046",2025,0,1,1,0
"ST05585","S046",2025,0,0,0,0
"ST05591","S046",2025,1,1,0,0
"ST05600","S046",2025,1,1,1,1
"ST05603","S046",2025,0,0,0,0
"ST05619","S046",2025,0,0,0,0
"ST05622","S046",2025,0,1,0,0
"ST05630","S046",2025,1,0,0,0
"ST05644","S046",2025,0,0,0,0
"ST05648","S046",2025,0,0,0,0
"ST05653","S046",2025,0,0,0,0
"ST05815","S047",2021,0,0,1,0
"ST05821","S047",2021,0,0,0,0
"ST05822","S047",2021,0,0,0,0
"ST05849","S047",2021,0,0,0,0
"ST05856","S047",2021,1,1,1,0
"ST05857","S047",2021,0,0,0,0
"ST05858","S047",2021,0,0,0,0
"ST05859","S047",2021,0,0,0,0
"ST05860","S047",2021,1,1,0,0
"ST05861","S047",2021,1,0,0,0
"ST05862","S047",2021,1,0,0,0
"ST05863","S047",2021,0,0,0,0
"ST05864","S047",2021,0,0,0,0
"ST05865","S047",2021,0,0,0,0
"ST05866","S047",2021,1,0,0,0
"ST05867","S047",2021,0,1,0,0
"ST05868","S047",2021,0,0,0,0
"ST05869","S047",2021,0,0,0,0
"ST05870","S047",2021,1,1,1,0
"ST05871","S047",2021,1,1,0,0
"ST05872","S047",2021,0,1,1,0
"ST05873","S047",2021,0,0,0,0
"ST05874","S047",2021,0,0,0,0
"ST05876","S047",2021,0,0,1,0
"ST05878","S047",2021,1,1,1,0
"ST05879","S047",2021,0,0,0,0
"ST05880","S047",2021,1,1,1,0
"ST05882","S047",2021,0,0,0,0
"ST05883","S047",2021,0,1,0,0
"ST05884","S047",2021,0,1,1,0
"ST05887","S047",2021,0,1,0,0
"ST05888","S047",2021,0,1,0,0
"ST05891","S047",2021,1,1,1,0
"ST05892","S047",2021,0,0,0,0
"ST05893","S047",2021,0,0,0,0
"ST05894","S047",2021,1,0,0,0
"ST05895","S047",2021,0,0,1,0
"ST05896","S047",2021,0,1,1,0
"ST05897","S047",2021,1,0,1,0
"ST05908","S047",2021,0,0,0,0
"ST05913","S047",2021,0,0,0,0
"ST05914","S047",2021,0,1,0,0
"ST05915","S047",2021,1,1,0,0
"ST05916","S047",2021,0,0,0,0
"ST05917","S047",2021,0,0,0,0
"ST05919","S047",2021,0,1,0,0
"ST05921","S047",2021,1,0,0,0
"ST05922","S047",2021,0,1,0,0
"ST05924","S047",2021,0,0,0,0
"ST05925","S047",2021,0,0,0,0
"ST05926","S047",2021,1,1,0,1
"ST05927","S047",2021,1,1,0,0
"ST05928","S047",2021,0,0,0,0
"ST05929","S047",2021,0,0,0,0
"ST05930","S047",2021,1,1,1,0
"ST05931","S047",2021,0,0,0,0
"ST05932","S047",2021,0,1,1,0
"ST05933","S047",2021,0,0,0,0
"ST05934","S047",2021,0,0,1,0
"ST05935","S047",2021,0,0,0,0
"ST05939","S047",2021,0,0,0,0
"ST05940","S047",2021,0,0,0,0
"ST05943","S047",2021,0,0,0,0
"ST05946","S047",2021,1,1,0,0
"ST05672","S047",2022,0,0,1,0
"ST05675","S047",2022,0,0,0,0
"ST05676","S047",2022,1,1,0,0
"ST05678","S047",2022,0,0,0,0
"ST05683","S047",2022,1,0,0,0
"ST05685","S047",2022,0,0,0,0
"ST05692","S047",2022,0,0,1,0
"ST05710","S047",2022,0,0,1,0
"ST05715","S047",2022,1,1,1,0
"ST05722","S047",2022,0,0,1,0
"ST05725","S047",2022,1,0,1,0
"ST05727","S047",2022,0,0,0,0
"ST05733","S047",2022,0,0,0,0
"ST05741","S047",2022,0,0,1,0
"ST05742","S047",2022,0,1,0,0
"ST05743","S047",2022,1,0,0,0
"ST05744","S047",2022,1,1,0,0
"ST05746","S047",2022,0,0,0,0
"ST05748","S047",2022,0,0,0,0
"ST05750","S047",2022,0,0,0,0
"ST05752","S047",2022,0,0,0,0
"ST05758","S047",2022,1,1,1,0
"ST05760","S047",2022,0,0,0,0
"ST05761","S047",2022,0,0,0,0
"ST05766","S047",2022,0,0,0,0
"ST05770","S047",2022,0,0,0,0
"ST05771","S047",2022,0,0,1,0
"ST05775","S047",2022,0,0,0,0
"ST05779","S047",2022,0,1,0,0
"ST05781","S047",2022,1,0,0,0
"ST05787","S047",2022,0,1,1,0
"ST05793","S047",2022,0,0,0,0
"ST05806","S047",2022,1,1,1,0
"ST05807","S047",2022,1,0,0,0
"ST05810","S047",2022,1,0,1,0
"ST05811","S047",2022,0,0,0,0
"ST05813","S047",2022,0,0,0,0
"ST05816","S047",2022,0,0,1,0
"ST05818","S047",2022,0,0,0,0
"ST05828","S047",2022,0,0,0,0
"ST05829","S047",2022,0,0,1,0
"ST05830","S047",2022,1,0,0,0
"ST05832","S047",2022,0,0,0,0
"ST05834","S047",2022,0,0,0,0
"ST05835","S047",2022,0,0,0,0
"ST05840","S047",2022,0,0,0,0
"ST05843","S047",2022,0,0,1,0
"ST05844","S047",2022,0,0,0,0
"ST05848","S047",2022,0,0,1,0
"ST05850","S047",2022,1,0,0,0
"ST05854","S047",2022,0,1,0,0
"ST05881","S047",2022,1,1,0,0
"ST05885","S047",2022,1,0,1,0
"ST05903","S047",2022,1,0,0,0
"ST05904","S047",2022,0,0,0,0
"ST05906","S047",2022,0,0,1,0
"ST05907","S047",2022,0,0,0,0
"ST05912","S047",2022,0,1,1,0
"ST05918","S047",2022,0,0,0,0
"ST05920","S047",2022,1,1,0,0
"ST05936","S047",2022,0,0,0,0
"ST05938","S047",2022,1,0,0,0
"ST05947","S047",2022,0,0,1,0
"ST05948","S047",2022,1,0,1,0
"ST05654","S047",2023,1,1,0,0
"ST05656","S047",2023,0,0,0,0
"ST05659","S047",2023,1,1,1,0
"ST05662","S047",2023,0,0,0,0
"ST05665","S047",2023,0,0,0,0
"ST05668","S047",2023,0,0,1,0
"ST05670","S047",2023,0,0,1,0
"ST05673","S047",2023,0,0,0,0
"ST05674","S047",2023,0,0,1,0
"ST05680","S047",2023,0,1,1,0
"ST05681","S047",2023,0,1,0,0
"ST05691","S047",2023,1,1,0,0
"ST05693","S047",2023,0,0,1,0
"ST05695","S047",2023,1,1,1,0
"ST05696","S047",2023,1,1,0,0
"ST05703","S047",2023,0,0,0,0
"ST05705","S047",2023,1,0,1,0
"ST05718","S047",2023,0,0,1,0
"ST05726","S047",2023,1,0,1,0
"ST05729","S047",2023,1,0,0,0
"ST05730","S047",2023,0,0,1,0
"ST05731","S047",2023,0,0,1,0
"ST05732","S047",2023,0,0,0,0
"ST05736","S047",2023,1,1,0,0
"ST05737","S047",2023,0,0,0,0
"ST05739","S047",2023,0,0,0,0
"ST05740","S047",2023,1,1,0,0
"ST05745","S047",2023,1,0,0,0
"ST05756","S047",2023,1,0,0,0
"ST05764","S047",2023,0,0,0,0
"ST05767","S047",2023,0,0,0,0
"ST05772","S047",2023,0,0,1,0
"ST05776","S047",2023,0,0,0,0
"ST05777","S047",2023,1,0,1,0
"ST05782","S047",2023,0,0,1,0
"ST05784","S047",2023,0,0,1,0
"ST05786","S047",2023,0,0,0,0
"ST05790","S047",2023,0,1,1,0
"ST05791","S047",2023,1,1,1,1
"ST05798","S047",2023,0,0,0,0
"ST05799","S047",2023,1,1,1,0
"ST05800","S047",2023,0,0,0,0
"ST05802","S047",2023,0,0,0,0
"ST05803","S047",2023,1,1,1,0
"ST05804","S047",2023,0,0,0,0
"ST05805","S047",2023,1,1,1,0
"ST05808","S047",2023,0,1,0,0
"ST05809","S047",2023,1,0,0,0
"ST05814","S047",2023,1,1,0,0
"ST05819","S047",2023,0,0,1,0
"ST05820","S047",2023,0,0,0,0
"ST05823","S047",2023,0,0,0,0
"ST05833","S047",2023,0,0,0,0
"ST05836","S047",2023,0,0,1,0
"ST05837","S047",2023,0,0,0,0
"ST05841","S047",2023,1,0,1,0
"ST05842","S047",2023,1,0,0,0
"ST05845","S047",2023,0,0,0,0
"ST05855","S047",2023,0,0,0,0
"ST05875","S047",2023,0,0,0,0
"ST05886","S047",2023,0,0,1,0
"ST05889","S047",2023,1,0,0,0
"ST05890","S047",2023,0,0,0,0
"ST05902","S047",2023,0,0,0,0
"ST05923","S047",2023,1,1,0,0
"ST05944","S047",2023,0,0,0,0
"ST05661","S047",2024,0,0,0,0
"ST05664","S047",2024,0,1,0,0
"ST05671","S047",2024,0,0,0,0
"ST05677","S047",2024,1,0,0,0
"ST05679","S047",2024,1,1,0,0
"ST05686","S047",2024,1,1,0,0
"ST05687","S047",2024,0,0,0,0
"ST05688","S047",2024,1,0,0,0
"ST05689","S047",2024,0,0,0,0
"ST05690","S047",2024,0,0,0,0
"ST05694","S047",2024,1,0,0,0
"ST05697","S047",2024,0,0,1,0
"ST05698","S047",2024,1,0,0,0
"ST05700","S047",2024,0,1,1,0
"ST05704","S047",2024,0,1,1,0
"ST05706","S047",2024,0,0,0,0
"ST05708","S047",2024,0,0,0,0
"ST05712","S047",2024,0,0,1,0
"ST05713","S047",2024,0,0,1,0
"ST05716","S047",2024,1,0,0,0
"ST05717","S047",2024,1,0,0,0
"ST05720","S047",2024,1,0,0,0
"ST05723","S047",2024,0,0,0,0
"ST05724","S047",2024,1,1,0,0
"ST05734","S047",2024,0,0,0,0
"ST05735","S047",2024,1,1,0,0
"ST05747","S047",2024,1,1,1,0
"ST05751","S047",2024,1,0,1,0
"ST05753","S047",2024,0,0,0,0
"ST05755","S047",2024,0,0,0,0
"ST05759","S047",2024,0,1,0,0
"ST05762","S047",2024,0,0,1,0
"ST05763","S047",2024,0,0,0,0
"ST05765","S047",2024,0,0,0,0
"ST05768","S047",2024,0,0,0,0
"ST05778","S047",2024,1,1,0,0
"ST05783","S047",2024,1,0,1,0
"ST05785","S047",2024,0,0,0,0
"ST05794","S047",2024,0,0,0,0
"ST05795","S047",2024,0,0,0,0
"ST05797","S047",2024,1,0,0,0
"ST05801","S047",2024,0,0,0,0
"ST05817","S047",2024,0,0,0,0
"ST05825","S047",2024,0,0,0,0
"ST05826","S047",2024,0,1,0,0
"ST05839","S047",2024,0,0,0,0
"ST05847","S047",2024,1,1,1,0
"ST05852","S047",2024,0,0,0,0
"ST05853","S047",2024,1,1,1,0
"ST05898","S047",2024,0,0,0,0
"ST05899","S047",2024,0,0,0,0
"ST05901","S047",2024,0,0,0,0
"ST05905","S047",2024,1,1,0,0
"ST05911","S047",2024,0,0,1,0
"ST05937","S047",2024,0,0,0,0
"ST05942","S047",2024,0,0,0,0
"ST05952","S047",2024,0,0,0,0
"ST05655","S047",2025,0,0,0,0
"ST05657","S047",2025,0,0,1,0
"ST05658","S047",2025,0,0,0,0
"ST05660","S047",2025,1,0,1,0
"ST05663","S047",2025,0,0,0,0
"ST05666","S047",2025,0,0,0,0
"ST05667","S047",2025,0,1,1,0
"ST05669","S047",2025,1,1,1,0
"ST05682","S047",2025,0,0,0,0
"ST05684","S047",2025,0,0,1,0
"ST05699","S047",2025,0,0,0,0
"ST05701","S047",2025,0,0,0,0
"ST05702","S047",2025,1,1,1,0
"ST05707","S047",2025,0,0,0,0
"ST05709","S047",2025,1,0,1,0
"ST05711","S047",2025,0,1,1,0
"ST05714","S047",2025,1,0,0,0
"ST05719","S047",2025,0,0,0,0
"ST05721","S047",2025,1,1,0,0
"ST05728","S047",2025,1,0,1,0
"ST05738","S047",2025,1,0,1,0
"ST05749","S047",2025,1,0,0,0
"ST05754","S047",2025,1,1,1,0
"ST05757","S047",2025,1,1,0,1
"ST05769","S047",2025,0,0,0,0
"ST05773","S047",2025,1,1,1,0
"ST05774","S047",2025,0,0,1,0
"ST05780","S047",2025,0,0,0,0
"ST05788","S047",2025,0,0,1,0
"ST05789","S047",2025,0,0,0,0
"ST05792","S047",2025,0,0,0,0
"ST05796","S047",2025,0,0,0,0
"ST05812","S047",2025,0,0,0,0
"ST05824","S047",2025,0,0,0,0
"ST05827","S047",2025,0,0,1,0
"ST05831","S047",2025,0,0,0,0
"ST05838","S047",2025,0,0,0,0
"ST05846","S047",2025,0,0,0,0
"ST05851","S047",2025,1,0,0,0
"ST05877","S047",2025,0,0,0,0
"ST05900","S047",2025,1,0,0,0
"ST05909","S047",2025,0,0,0,0
"ST05910","S047",2025,0,0,0,0
"ST05941","S047",2025,1,0,0,0
"ST05945","S047",2025,0,0,0,0
"ST05949","S047",2025,0,0,0,0
"ST05950","S047",2025,1,0,0,0
"ST05951","S047",2025,0,0,1,0
"ST05953","S048",2021,0,0,0,0
"ST06089","S048",2021,0,0,0,0
"ST06130","S048",2021,1,0,0,0
"ST06148","S048",2021,0,1,0,1
"ST06178","S048",2021,0,0,0,0
"ST06179","S048",2021,0,0,0,0
"ST06180","S048",2021,0,0,0,0
"ST06181","S048",2021,0,0,0,0
"ST06182","S048",2021,0,0,0,0
"ST06183","S048",2021,0,0,0,0
"ST06184","S048",2021,0,0,0,0
"ST06185","S048",2021,0,0,0,0
"ST06186","S048",2021,0,0,0,0
"ST06187","S048",2021,0,0,0,0
"ST06188","S048",2021,0,0,0,0
"ST06189","S048",2021,0,0,0,0
"ST06190","S048",2021,0,0,0,0
"ST06191","S048",2021,0,1,1,0
"ST06192","S048",2021,0,0,1,0
"ST06193","S048",2021,0,0,0,0
"ST06194","S048",2021,0,0,0,0
"ST06195","S048",2021,0,0,0,0
"ST06196","S048",2021,0,0,0,0
"ST06197","S048",2021,0,0,0,0
"ST06198","S048",2021,0,0,0,0
"ST06199","S048",2021,0,1,1,0
"ST06200","S048",2021,0,0,0,0
"ST06201","S048",2021,0,0,0,0
"ST06202","S048",2021,0,0,0,0
"ST06203","S048",2021,0,0,0,0
"ST06204","S048",2021,0,1,1,0
"ST06205","S048",2021,1,1,0,0
"ST06206","S048",2021,0,0,0,0
"ST06207","S048",2021,0,0,1,0
"ST06208","S048",2021,1,1,1,0
"ST06209","S048",2021,0,1,1,0
"ST06210","S048",2021,0,0,0,0
"ST06211","S048",2021,0,0,0,0
"ST06212","S048",2021,0,0,0,0
"ST06214","S048",2021,1,0,0,0
"ST06215","S048",2021,0,0,0,0
"ST06216","S048",2021,1,0,0,0
"ST06217","S048",2021,1,1,0,0
"ST06221","S048",2021,0,0,0,0
"ST06222","S048",2021,0,0,0,0
"ST06223","S048",2021,0,0,0,0
"ST06224","S048",2021,0,0,0,0
"ST06227","S048",2021,0,0,0,0
"ST06228","S048",2021,0,0,0,0
"ST06229","S048",2021,0,0,0,0
"ST06230","S048",2021,0,0,0,0
"ST06231","S048",2021,0,1,0,0
"ST06232","S048",2021,0,0,0,0
"ST06233","S048",2021,0,0,0,0
"ST06234","S048",2021,0,0,0,0
"ST06235","S048",2021,0,0,1,0
"ST06236","S048",2021,0,0,0,0
"ST06237","S048",2021,0,0,0,0
"ST06249","S048",2021,0,1,0,0
"ST06250","S048",2021,0,0,0,0
"ST06253","S048",2021,0,0,0,0
"ST06254","S048",2021,0,0,0,0
"ST06262","S048",2021,1,1,0,0
"ST06264","S048",2021,0,0,0,0
"ST06265","S048",2021,0,0,0,0
"ST06275","S048",2021,0,0,0,0
"ST05958","S048",2022,0,0,0,0
"ST05966","S048",2022,1,0,1,0
"ST05967","S048",2022,0,0,0,0
"ST05970","S048",2022,0,0,0,0
"ST05978","S048",2022,0,1,1,0
"ST05979","S048",2022,1,0,0,0
"ST05983","S048",2022,0,0,0,0
"ST05989","S048",2022,0,0,0,0
"ST05993","S048",2022,0,1,0,0
"ST06007","S048",2022,1,1,0,0
"ST06010","S048",2022,0,0,0,0
"ST06014","S048",2022,1,0,0,0
"ST06015","S048",2022,0,0,0,0
"ST06017","S048",2022,1,1,1,0
"ST06025","S048",2022,0,0,0,0
"ST06026","S048",2022,0,0,0,0
"ST06037","S048",2022,0,0,0,0
"ST06045","S048",2022,0,0,0,0
"ST06048","S048",2022,0,1,0,0
"ST06050","S048",2022,0,0,0,0
"ST06051","S048",2022,0,1,0,0
"ST06054","S048",2022,1,1,0,0
"ST06059","S048",2022,0,0,0,0
"ST06061","S048",2022,1,0,0,0
"ST06063","S048",2022,0,0,0,0
"ST06064","S048",2022,1,0,0,0
"ST06067","S048",2022,0,0,0,0
"ST06069","S048",2022,0,0,0,0
"ST06073","S048",2022,0,0,0,0
"ST06076","S048",2022,0,0,0,0
"ST06077","S048",2022,1,0,0,0
"ST06079","S048",2022,0,0,0,0
"ST06081","S048",2022,0,0,0,0
"ST06093","S048",2022,1,1,0,0
"ST06094","S048",2022,1,1,1,0
"ST06106","S048",2022,0,0,0,0
"ST06107","S048",2022,1,1,0,0
"ST06109","S048",2022,1,1,0,0
"ST06111","S048",2022,0,0,0,0
"ST06113","S048",2022,1,1,1,0
"ST06126","S048",2022,0,0,0,0
"ST06127","S048",2022,1,0,0,0
"ST06132","S048",2022,0,0,0,0
"ST06135","S048",2022,1,1,1,0
"ST06138","S048",2022,0,0,0,0
"ST06140","S048",2022,1,1,1,0
"ST06155","S048",2022,1,1,0,0
"ST06162","S048",2022,1,0,0,0
"ST06166","S048",2022,0,0,0,0
"ST06169","S048",2022,1,0,0,0
"ST06172","S048",2022,1,1,0,0
"ST06176","S048",2022,0,0,0,0
"ST06219","S048",2022,0,0,0,0
"ST06220","S048",2022,1,1,0,0
"ST06238","S048",2022,1,0,0,0
"ST06239","S048",2022,1,0,0,0
"ST06243","S048",2022,0,0,0,0
"ST06245","S048",2022,1,1,0,0
"ST06258","S048",2022,0,0,0,0
"ST06260","S048",2022,1,0,1,0
"ST06269","S048",2022,0,0,0,0
"ST05956","S048",2023,0,0,0,0
"ST05957","S048",2023,0,0,0,0
"ST05960","S048",2023,0,1,1,0
"ST05964","S048",2023,0,0,0,0
"ST05965","S048",2023,0,0,0,0
"ST05974","S048",2023,0,0,1,0
"ST05975","S048",2023,0,0,0,0
"ST05981","S048",2023,0,0,0,0
"ST05987","S048",2023,0,0,0,0
"ST05990","S048",2023,1,0,0,0
"ST05992","S048",2023,1,1,0,0
"ST05994","S048",2023,1,0,1,0
"ST05995","S048",2023,0,0,0,0
"ST06018","S048",2023,0,0,0,0
"ST06021","S048",2023,0,0,0,0
"ST06023","S048",2023,0,0,0,0
"ST06029","S048",2023,0,0,0,0
"ST06030","S048",2023,0,0,0,0
"ST06032","S048",2023,0,0,0,0
"ST06034","S048",2023,1,0,0,0
"ST06046","S048",2023,0,0,1,0
"ST06056","S048",2023,1,0,0,0
"ST06066","S048",2023,0,0,1,0
"ST06074","S048",2023,0,0,0,0
"ST06078","S048",2023,1,0,0,0
"ST06083","S048",2023,0,1,0,0
"ST06084","S048",2023,1,1,0,0
"ST06090","S048",2023,0,0,0,0
"ST06092","S048",2023,0,1,1,1
"ST06101","S048",2023,0,0,0,0
"ST06112","S048",2023,0,0,0,0
"ST06117","S048",2023,0,0,0,0
"ST06119","S048",2023,0,1,1,0
"ST06125","S048",2023,1,0,0,0
"ST06129","S048",2023,1,0,0,0
"ST06131","S048",2023,0,0,0,0
"ST06137","S048",2023,1,1,1,0
"ST06139","S048",2023,0,0,0,0
"ST06145","S048",2023,0,0,0,0
"ST06150","S048",2023,0,0,0,0
"ST06154","S048",2023,1,0,0,0
"ST06158","S048",2023,0,0,0,0
"ST06160","S048",2023,0,0,0,0
"ST06163","S048",2023,0,0,1,0
"ST06168","S048",2023,1,0,0,0
"ST06177","S048",2023,0,0,0,0
"ST06218","S048",2023,0,0,1,0
"ST06240","S048",2023,0,0,0,0
"ST06247","S048",2023,0,0,0,0
"ST06251","S048",2023,0,0,0,0
"ST06255","S048",2023,0,0,0,0
"ST06259","S048",2023,0,0,0,0
"ST06261","S048",2023,0,0,1,0
"ST06267","S048",2023,1,1,0,0
"ST06268","S048",2023,0,0,0,0
"ST06274","S048",2023,0,0,0,0
"ST06276","S048",2023,0,0,0,0
"ST05959","S048",2024,0,0,0,0
"ST05961","S048",2024,1,1,0,1
"ST05969","S048",2024,0,0,0,0
"ST05971","S048",2024,0,0,0,0
"ST05972","S048",2024,0,1,1,0
"ST05984","S048",2024,1,1,1,0
"ST05991","S048",2024,0,0,0,0
"ST05996","S048",2024,0,0,0,0
"ST05998","S048",2024,1,1,0,0
"ST06001","S048",2024,0,0,0,0
"ST06002","S048",2024,0,0,0,0
"ST06003","S048",2024,1,0,0,0
"ST06004","S048",2024,1,1,0,0
"ST06005","S048",2024,0,0,1,0
"ST06008","S048",2024,0,0,0,0
"ST06009","S048",2024,1,1,0,0
"ST06011","S048",2024,1,0,1,0
"ST06012","S048",2024,0,0,0,0
"ST06013","S048",2024,1,0,0,0
"ST06020","S048",2024,0,0,1,0
"ST06027","S048",2024,0,0,1,0
"ST06028","S048",2024,0,0,0,0
"ST06031","S048",2024,1,0,0,0
"ST06033","S048",2024,1,1,0,0
"ST06036","S048",2024,1,0,0,0
"ST06041","S048",2024,0,0,0,0
"ST06044","S048",2024,0,0,0,0
"ST06047","S048",2024,1,0,1,0
"ST06049","S048",2024,0,0,0,0
"ST06053","S048",2024,1,0,1,0
